Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | globalCloneId | Similarity
334 | Revision_334/org/xbill/DNS/CERTRecord.java | U | 91 | 105 | 14 | 148676 | 12 | 583 | 72
334 | Revision_334/org/xbill/DNS/KEYRecord.java | U | 112 | 127 | 14 | 148677 | 12 | 500 | 72
334 | Revision_334/org/xbill/DNS/SRVRecord.java | U | 72 | 84 | 14 | 148678 | 12 | 458 | 72
334 | Revision_334/org/xbill/DNS/HINFORecord.java | U | 85 | 95 | 14 | 148679 | 12 | 492 | 72
334 | Revision_334/org/xbill/DNS/CERTRecord.java | U | 140 | 148 | 7 | 148680 | 13 | 587 | 83
334 | Revision_334/org/xbill/DNS/SRVRecord.java | U | 111 | 119 | 7 | 148681 | 13 | 509 | 83
334 | Revision_334/org/xbill/DNS/SRVRecord.java | U | 122 | 130 | 7 | 148682 | 13 | 506 | 83
334 | Revision_334/org/xbill/DNS/DClass.java | U | 34 | 40 | 8 | 148683 | 14 | 736 | 75
334 | Revision_334/org/xbill/DNS/Flags.java | U | 39 | 47 | 8 | 148684 | 14 | 738 | 75
334 | Revision_334/org/xbill/DNS/DClass.java | U | 54 | 64 | 10 | 148685 | 15 | 742 | 85
334 | Revision_334/org/xbill/DNS/Section.java | U | 91 | 101 | 10 | 148686 | 15 | 746 | 85
334 | Revision_334/org/xbill/DNS/Rcode.java | U | 90 | 100 | 10 | 148687 | 15 | 744 | 85
334 | Revision_334/org/xbill/DNS/Opcode.java | U | 47 | 57 | 10 | 148688 | 15 | 745 | 85
334 | Revision_334/org/xbill/DNS/Type.java | U | 217 | 227 | 10 | 148689 | 15 | 749 | 85
334 | Revision_334/org/xbill/DNS/Flags.java | U | 63 | 73 | 10 | 148690 | 15 | 750 | 85
334 | Revision_334/org/xbill/DNS/ExtendedResolver.java | U | 94 | 100 | 8 | 148691 | 16 | 957 | 83
334 | Revision_334/org/xbill/DNS/ExtendedResolver.java | U | 113 | 120 | 8 | 148692 | 16 | 979 | 83
334 | Revision_334/org/xbill/DNS/ExtendedResolver.java | U | 95 | 99 | 5 | 148693 | 17 | 958 | 75
334 | Revision_334/org/xbill/DNS/MX_KXRecord.java | U | 59 | 63 | 5 | 148694 | 17 | 1031 | 75
334 | Revision_334/org/xbill/DNS/HINFORecord.java | U | 73 | 79 | 5 | 148695 | 17 | 489 | 75
334 | Revision_334/org/xbill/DNS/MX_KXRecord.java | U | 89 | 95 | 5 | 148696 | 17 | 1032 | 75
334 | Revision_334/org/xbill/DNS/ExtendedResolver.java | U | 115 | 119 | 5 | 148697 | 17 | 957 | 75
334 | Revision_334/org/xbill/DNS/MX_KXRecord.java | U | 80 | 86 | 5 | 148698 | 17 | 1033 | 75
334 | Revision_334/org/xbill/DNS/ExtendedResolver.java | U | 290 | 296 | 6 | 148699 | 18 | 947 | 100
334 | Revision_334/org/xbill/DNS/SimpleResolver.java | U | 241 | 247 | 6 | 148700 | 18 | 807 | 100
334 | Revision_334/org/xbill/DNS/FindServer.java | U | 37 | 44 | 6 | 148701 | 19 | 969 | 100
334 | Revision_334/org/xbill/DNS/FindServer.java | U | 52 | 59 | 6 | 148702 | 19 | 970 | 100
334 | Revision_334/org/xbill/DNS/Header.java | U | 64 | 68 | 5 | 148703 | 20 | 342 | 75
334 | Revision_334/org/xbill/DNS/Message.java | U | 239 | 244 | 5 | 148704 | 20 | 348 | 75
334 | Revision_334/org/xbill/DNS/Record.java | U | 182 | 186 | 5 | 148705 | 20 | 479 | 75
334 | Revision_334/org/xbill/DNS/Record.java | U | 205 | 209 | 5 | 148706 | 20 | 154 | 75
334 | Revision_334/org/xbill/DNS/HINFORecord.java | U | 30 | 34 | 5 | 148707 | 21 | 298 | 100
334 | Revision_334/org/xbill/DNS/NXTRecord.java | U | 33 | 37 | 5 | 148708 | 21 | 124 | 100
334 | Revision_334/org/xbill/DNS/HINFORecord.java | U | 39 | 45 | 6 | 148709 | 22 | 303 | 80
334 | Revision_334/org/xbill/DNS/HINFORecord.java | U | 50 | 54 | 6 | 148710 | 22 | 307 | 80
334 | Revision_334/org/xbill/DNS/MX_KXRecord.java | U | 37 | 43 | 6 | 148711 | 23 | 1034 | 80
334 | Revision_334/org/xbill/DNS/NS_CNAME_PTRRecord.java | U | 35 | 40 | 6 | 148712 | 23 | 568 | 80
334 | Revision_334/org/xbill/DNS/NameSet.java | U | 49 | 53 | 5 | 148713 | 24 | 849 | 100
334 | Revision_334/org/xbill/DNS/NameSet.java | U | 58 | 62 | 5 | 148714 | 24 | 849 | 100
334 | Revision_334/org/xbill/DNS/NXTRecord.java | U | 101 | 113 | 11 | 148715 | 25 | 524 | 87
334 | Revision_334/org/xbill/DNS/NXTRecord.java | U | 116 | 128 | 11 | 148716 | 25 | 526 | 87
334 | Revision_334/org/xbill/DNS/OPTRecord.java | U | 61 | 71 | 12 | 148717 | 26 | 897 | 70
334 | Revision_334/org/xbill/DNS/TXTRecord.java | U | 75 | 87 | 12 | 148718 | 26 | 251 | 70
334 | Revision_334/org/xbill/DNS/Rcode.java | U | 61 | 76 | 15 | 148719 | 27 | 758 | 86
334 | Revision_334/org/xbill/DNS/Section.java | U | 43 | 59 | 15 | 148720 | 27 | 999 | 86
334 | Revision_334/org/xbill/DNS/Record.java | U | 27 | 32 | 6 | 148721 | 28 | 141 | 100
334 | Revision_334/org/xbill/DNS/ResolveThread.java | U | 36 | 41 | 6 | 148722 | 28 | 1030 | 100
334 | Revision_334/org/xbill/DNS/Record.java | U | 48 | 86 | 25 | 148723 | 29 | 528 | 80
334 | Revision_334/org/xbill/DNS/Record.java | U | 243 | 279 | 25 | 148724 | 29 | 532 | 80
334 | Revision_334/org/xbill/DNS/RRset.java | U | 112 | 117 | 5 | 148725 | 30 | 777 | 75
334 | Revision_334/org/xbill/DNS/RRset.java | U | 136 | 141 | 5 | 148726 | 30 | 777 | 75
334 | Revision_334/org/xbill/DNS/RRset.java | U | 124 | 129 | 5 | 148727 | 30 | 776 | 75
334 | Revision_334/org/xbill/DNS/RRset.java | U | 172 | 177 | 5 | 148728 | 31 | 776 | 100
334 | Revision_334/org/xbill/DNS/RRset.java | U | 180 | 185 | 5 | 148729 | 31 | 777 | 100
334 | Revision_334/org/xbill/DNS/SIGRecord.java | U | 103 | 123 | 21 | 148730 | 32 | 548 | 73
334 | Revision_334/org/xbill/DNS/SOARecord.java | U | 82 | 101 | 21 | 148731 | 32 | 232 | 73
334 | Revision_334/org/xbill/DNS/SIGRecord.java | U | 186 | 199 | 11 | 148732 | 33 | 553 | 72
334 | Revision_334/org/xbill/DNS/SIGRecord.java | U | 202 | 215 | 11 | 148733 | 33 | 224 | 72
334 | Revision_334/org/xbill/DNS/SOARecord.java | U | 160 | 171 | 11 | 148734 | 33 | 997 | 72
334 | Revision_334/org/xbill/DNS/SOARecord.java | U | 146 | 157 | 11 | 148735 | 33 | 998 | 72
334 | Revision_334/org/xbill/DNS/SimpleResolver.java | U | 147 | 151 | 5 | 148736 | 34 | 445 | 100
334 | Revision_334/org/xbill/DNS/SimpleResolver.java | U | 202 | 206 | 5 | 148737 | 34 | 446 | 100
334 | Revision_334/org/xbill/DNS/SimpleResolver.java | U | 287 | 291 | 5 | 148738 | 34 | 448 | 100
334 | Revision_334/org/xbill/DNS/SOARecord.java | U | 40 | 49 | 10 | 148739 | 35 | 212 | 100
334 | Revision_334/org/xbill/DNS/TSIGRecord.java | U | 50 | 59 | 10 | 148740 | 35 | 213 | 100
334 | Revision_334/org/xbill/DNS/TSIG.java | U | 56 | 61 | 6 | 148741 | 36 | 376 | 100
334 | Revision_334/org/xbill/DNS/TSIG.java | U | 111 | 117 | 6 | 148742 | 36 | 375 | 100
334 | Revision_334/org/xbill/DNS/TSIG.java | U | 154 | 159 | 6 | 148743 | 36 | 380 | 100
334 | Revision_334/org/xbill/DNS/TXTRecord.java | U | 39 | 43 | 5 | 148744 | 37 | 242 | 75
334 | Revision_334/org/xbill/DNS/TXTRecord.java | U | 66 | 71 | 5 | 148745 | 37 | 250 | 75
334 | Revision_334/org/xbill/DNS/TXTRecord.java | U | 77 | 85 | 9 | 148746 | 38 | 250 | 71
334 | Revision_334/org/xbill/DNS/TXTRecord.java | U | 96 | 105 | 9 | 148747 | 38 | 561 | 71
334 | Revision_334/org/xbill/DNS/utils/DataByteInputStream.java | U | 61 | 65 | 5 | 148748 | 39 | 809 | 75
334 | Revision_334/org/xbill/DNS/utils/DataByteInputStream.java | U | 72 | 76 | 5 | 148749 | 39 | 810 | 75
334 | Revision_334/org/xbill/DNS/utils/md5.java | U | 62 | 66 | 5 | 148750 | 40 | 389 | 100
334 | Revision_334/org/xbill/DNS/utils/md5.java | U | 69 | 73 | 5 | 148751 | 40 | 390 | 100
334 | Revision_334/org/xbill/DNS/utils/md5.java | U | 83 | 87 | 5 | 148752 | 40 | 391 | 100
334 | Revision_334/org/xbill/DNS/utils/md5.java | U | 76 | 80 | 5 | 148753 | 40 | 392 | 100
334 | Revision_334/update.java | U | 280 | 298 | 15 | 148754 | 41 | 633 | 91
334 | Revision_334/update.java | U | 301 | 319 | 15 | 148755 | 41 | 635 | 91
334 | Revision_334/update.java | U | 343 | 361 | 15 | 148756 | 41 | 636 | 91
334 | Revision_334/update.java | U | 322 | 340 | 17 | 148757 | 42 | 634 | 100
334 | Revision_334/update.java | U | 364 | 382 | 17 | 148758 | 42 | 637 | 100
